Round,Accuracy
0,0.1003
1,0.4845
2,0.6472
3,0.7147
4,0.7741
5,0.8119
6,0.8344
7,0.8396
8,0.8462
9,0.8533
10,0.8535
11,0.86
12,0.8569
13,0.8667
14,0.8683
15,0.8679
16,0.8713
17,0.8688
18,0.866
19,0.8698
20,0.8697
21,0.8727
22,0.8694
23,0.8711
24,0.8714
25,0.8722
26,0.8718
27,0.8705
28,0.8709
29,0.8722
30,0.8712
31,0.8756
32,0.8707
33,0.8718
34,0.8724
35,0.873
36,0.874
37,0.8719
38,0.8731
39,0.8726
40,0.871
41,0.8709
42,0.8741
43,0.8751
44,0.8759
45,0.8736
46,0.8753
47,0.8764
48,0.8748
49,0.8747
50,0.8734
