Round,Accuracy
0,0.1
1,0.5132
2,0.654
3,0.7735
4,0.8107
5,0.8191
6,0.8438
7,0.8503
8,0.8527
9,0.8586
10,0.8615
11,0.8618
12,0.8615
13,0.861
14,0.8589
15,0.862
16,0.86
17,0.8603
18,0.8602
19,0.8627
20,0.8639
21,0.8627
22,0.8626
23,0.8612
24,0.8666
25,0.8635
26,0.8652
27,0.8649
28,0.8646
29,0.8677
30,0.867
31,0.8669
32,0.8651
33,0.8685
34,0.8673
35,0.8669
36,0.8688
37,0.8675
38,0.8683
39,0.8673
40,0.8667
41,0.8646
42,0.8651
43,0.8679
44,0.8699
45,0.869
46,0.8693
47,0.8683
48,0.8684
49,0.8694
50,0.8695
