Round,Accuracy
0,0.1
1,0.4151
2,0.6166
3,0.6956
4,0.7809
5,0.8144
6,0.8269
7,0.8362
8,0.8455
9,0.849
10,0.8543
11,0.8499
12,0.8556
13,0.8561
14,0.8583
15,0.8597
16,0.8591
17,0.863
18,0.8617
19,0.8635
20,0.8656
21,0.864
22,0.8647
23,0.8686
24,0.8649
25,0.8679
26,0.8642
27,0.8659
28,0.867
29,0.8687
30,0.8689
31,0.8671
32,0.8672
33,0.8687
34,0.869
35,0.8676
36,0.8693
37,0.871
38,0.8699
39,0.8726
40,0.8673
41,0.8685
42,0.872
43,0.8705
44,0.8711
45,0.8724
46,0.8656
47,0.8696
48,0.8721
49,0.8699
50,0.8688
