Round,Accuracy
0,0.0638
1,0.1959
2,0.0916
3,0.1084
4,0.1594
5,0.1594
6,0.1594
7,0.1594
8,0.1959
9,0.0916
10,0.0916
11,0.1959
12,0.0613
13,0.1594
14,0.1107
15,0.0638
16,0.0969
17,0.1959
18,0.1959
19,0.1594
20,0.1594
21,0.1594
22,0.1594
23,0.1959
24,0.1959
25,0.1959
26,0.1594
27,0.1594
28,0.1594
29,0.1959
30,0.1959
31,0.1107
32,0.1594
33,0.1959
34,0.1959
35,0.0969
36,0.1959
37,0.1959
38,0.1594
39,0.1959
40,0.067
41,0.1594
42,0.1107
43,0.1959
44,0.1107
45,0.0759
46,0.1594
47,0.0916
48,0.1959
49,0.1959
50,0.1107
