Round,Accuracy
0,0.0749
1,0.206
2,0.6639
3,0.7757
4,0.8045
5,0.8231
6,0.8328
7,0.8395
8,0.8465
9,0.8471
10,0.8472
11,0.8496
12,0.8513
13,0.8507
14,0.8534
15,0.8547
16,0.8555
17,0.8552
18,0.8554
19,0.8564
20,0.8593
21,0.8578
22,0.8586
23,0.8558
24,0.8576
25,0.8571
26,0.8587
27,0.8578
28,0.8603
29,0.8582
30,0.8584
31,0.8599
32,0.8564
33,0.8584
34,0.8566
35,0.8607
36,0.8592
37,0.857
38,0.8591
39,0.8588
40,0.8582
41,0.8576
42,0.8585
43,0.8585
44,0.8596
45,0.8601
46,0.856
47,0.8595
48,0.8582
49,0.8608
50,0.8597
