Round,Accuracy
0,0.1394
1,0.1961
2,0.8191
3,0.8476
4,0.8619
5,0.8651
6,0.8727
7,0.8737
8,0.8763
9,0.8758
10,0.877
11,0.8779
12,0.8791
13,0.8772
14,0.8799
15,0.879
16,0.8795
17,0.8809
18,0.8805
19,0.8809
20,0.8801
21,0.8785
22,0.8793
23,0.8789
24,0.8795
25,0.8783
26,0.8807
27,0.8802
28,0.8796
29,0.8775
30,0.8798
31,0.8798
32,0.879
33,0.8808
34,0.8799
35,0.8799
36,0.8803
37,0.8793
38,0.8808
39,0.8796
40,0.88
41,0.8802
42,0.8791
43,0.8786
44,0.8791
45,0.8775
46,0.8788
47,0.879
48,0.8784
49,0.8786
50,0.8775
