Round,Avg Accuracy,Std Accuracy
0,0.0000,0.0000
1,0.4822,0.0000
2,0.4901,0.0000
3,0.4895,0.0000
4,0.4961,0.0000
5,0.5024,0.0000
6,0.5045,0.0000
7,0.5067,0.0000
8,0.5092,0.0000
9,0.5120,0.0000
10,0.5148,0.0000
11,0.5155,0.0000
12,0.5189,0.0000
13,0.5237,0.0000
14,0.5247,0.0000
15,0.5237,0.0000
16,0.5269,0.0000
17,0.5308,0.0000
18,0.5357,0.0000
19,0.5381,0.0000
20,0.5340,0.0000
21,0.5404,0.0000
22,0.5413,0.0000
23,0.5428,0.0000
24,0.5447,0.0000
25,0.5469,0.0000
26,0.5480,0.0000
27,0.5482,0.0000
28,0.5510,0.0000
29,0.5529,0.0000
30,0.5533,0.0000
31,0.5486,0.0000
32,0.5594,0.0000
33,0.5557,0.0000
34,0.5561,0.0000
35,0.5596,0.0000
36,0.5589,0.0000
37,0.5574,0.0000
38,0.5589,0.0000
39,0.5639,0.0000
40,0.5583,0.0000
41,0.5630,0.0000
42,0.5634,0.0000
43,0.5632,0.0000
44,0.5637,0.0000
45,0.5611,0.0000
46,0.5654,0.0000
47,0.5630,0.0000
48,0.5669,0.0000
49,0.5613,0.0000
50,0.5619,0.0000
