Round,Avg Accuracy,Std Accuracy
0,0.0142,0.0127
1,0.4822,0.0000
2,0.4914,0.0018
3,0.4954,0.0047
4,0.4981,0.0073
5,0.5009,0.0079
6,0.5092,0.0120
7,0.5131,0.0120
8,0.5172,0.0133
9,0.5210,0.0130
10,0.5213,0.0138
11,0.5254,0.0152
12,0.5243,0.0132
13,0.5258,0.0143
14,0.5290,0.0150
15,0.5313,0.0131
16,0.5317,0.0120
17,0.5348,0.0137
18,0.5354,0.0126
19,0.5362,0.0143
20,0.5363,0.0134
21,0.5368,0.0119
22,0.5393,0.0119
23,0.5369,0.0127
24,0.5414,0.0134
25,0.5389,0.0104
26,0.5404,0.0133
27,0.5429,0.0107
28,0.5400,0.0101
29,0.5412,0.0106
30,0.5373,0.0104
31,0.5376,0.0092
32,0.5404,0.0100
33,0.5425,0.0140
34,0.5442,0.0079
35,0.5402,0.0052
36,0.5423,0.0091
37,0.5432,0.0064
38,0.5418,0.0076
39,0.5418,0.0078
40,0.5446,0.0092
41,0.5426,0.0068
42,0.5464,0.0071
43,0.5433,0.0051
44,0.5459,0.0038
45,0.5452,0.0037
46,0.5483,0.0015
47,0.5500,0.0056
48,0.5449,0.0034
49,0.5457,0.0049
50,0.5478,0.0004
