Round,Avg Accuracy,Std Accuracy
0,0.0623,0.0590
1,0.4840,0.0022
2,0.4954,0.0019
3,0.4987,0.0037
4,0.5021,0.0019
5,0.4998,0.0032
6,0.5002,0.0027
7,0.5014,0.0008
8,0.5014,0.0008
9,0.4990,0.0019
10,0.5024,0.0019
11,0.5033,0.0013
12,0.5021,0.0018
13,0.5009,0.0021
14,0.5010,0.0004
15,0.5008,0.0015
16,0.5008,0.0011
17,0.5018,0.0038
18,0.5009,0.0027
19,0.5009,0.0013
20,0.5015,0.0020
21,0.5028,0.0016
22,0.5029,0.0012
23,0.5029,0.0060
24,0.5042,0.0030
25,0.5027,0.0030
26,0.5019,0.0014
27,0.5028,0.0003
28,0.5020,0.0005
29,0.5027,0.0015
30,0.4930,0.0129
31,0.5022,0.0003
32,0.5008,0.0018
33,0.5010,0.0019
34,0.5030,0.0007
35,0.5001,0.0003
36,0.4999,0.0024
37,0.5039,0.0009
38,0.5044,0.0028
39,0.5037,0.0020
40,0.4985,0.0061
41,0.5033,0.0015
42,0.5011,0.0006
43,0.5021,0.0006
44,0.4955,0.0085
45,0.4978,0.0063
46,0.4996,0.0020
47,0.5026,0.0014
48,0.5004,0.0021
49,0.5033,0.0041
50,0.4956,0.0068
