Round,Avg Accuracy,Std Accuracy
0,0.0953,0.0750
1,0.4822,0.0000
2,0.4908,0.0020
3,0.4930,0.0020
4,0.4970,0.0047
5,0.4983,0.0078
6,0.5063,0.0085
7,0.5063,0.0104
8,0.5104,0.0103
9,0.5132,0.0089
10,0.5166,0.0078
11,0.5211,0.0068
12,0.5222,0.0080
13,0.5253,0.0071
14,0.5274,0.0076
15,0.5295,0.0078
16,0.5272,0.0079
17,0.5296,0.0062
18,0.5331,0.0082
19,0.5317,0.0076
20,0.5338,0.0093
21,0.5343,0.0070
22,0.5344,0.0079
23,0.5349,0.0090
24,0.5366,0.0094
25,0.5375,0.0087
26,0.5355,0.0075
27,0.5369,0.0097
28,0.5395,0.0082
29,0.5364,0.0067
30,0.5381,0.0090
31,0.5401,0.0097
32,0.5394,0.0116
33,0.5408,0.0095
34,0.5414,0.0072
35,0.5432,0.0088
36,0.5443,0.0124
37,0.5440,0.0092
38,0.5462,0.0085
39,0.5453,0.0046
40,0.5458,0.0065
41,0.5461,0.0048
42,0.5449,0.0038
43,0.5493,0.0038
44,0.5469,0.0049
45,0.5489,0.0074
46,0.5485,0.0045
47,0.5475,0.0025
48,0.5489,0.0059
49,0.5480,0.0067
50,0.5475,0.0056
