Round,Accuracy
0,0.0308
1,0.4822
2,0.5114
3,0.5424
4,0.5778
5,0.5677
6,0.5224
7,0.5761
8,0.5531
9,0.5576
10,0.5381
11,0.5482
12,0.5527
13,0.5542
14,0.5527
15,0.5533
16,0.5503
17,0.5551
18,0.5458
19,0.5495
20,0.551
21,0.5473
22,0.5477
23,0.5529
24,0.551
25,0.5529
26,0.5544
27,0.5613
28,0.5482
29,0.5323
30,0.5497
31,0.5527
32,0.554
33,0.5581
34,0.5572
35,0.5551
36,0.5594
37,0.5512
38,0.5546
39,0.5505
40,0.5602
41,0.5458
42,0.5557
43,0.5529
44,0.5578
45,0.554
46,0.5527
47,0.5389
48,0.5551
49,0.554
50,0.5615
