Round,Accuracy
0,0.0348
1,0.4822
2,0.4822
3,0.4822
4,0.4955
5,0.4852
6,0.5187
7,0.5034
8,0.5441
9,0.5062
10,0.5529
11,0.5335
12,0.5682
13,0.5452
14,0.5669
15,0.5482
16,0.5652
17,0.5609
18,0.5596
19,0.5645
20,0.5643
21,0.571
22,0.5626
23,0.5677
24,0.568
25,0.5688
26,0.5292
27,0.5606
28,0.5669
29,0.56
30,0.5669
31,0.5643
32,0.5622
33,0.5639
34,0.5643
35,0.5596
36,0.5695
37,0.5647
38,0.5682
39,0.5654
40,0.568
41,0.5658
42,0.5652
43,0.5695
44,0.563
45,0.5589
46,0.5634
47,0.5606
48,0.5594
49,0.5649
50,0.5604
