Round,Accuracy
0,0.0968
1,0.1959
2,0.5712
3,0.7445
4,0.7812
5,0.8068
6,0.831
7,0.8346
8,0.8428
9,0.8472
10,0.8475
11,0.8488
12,0.853
13,0.8543
14,0.8539
15,0.8552
16,0.8559
17,0.8559
18,0.8549
19,0.858
20,0.8583
21,0.8585
22,0.8577
23,0.8596
24,0.8599
25,0.8589
26,0.8588
27,0.8595
28,0.8575
29,0.8577
30,0.8597
31,0.8589
32,0.8584
33,0.8608
34,0.8593
35,0.8582
36,0.8602
37,0.8594
38,0.8603
39,0.8607
40,0.8592
41,0.8592
42,0.8598
43,0.8594
44,0.8583
45,0.8602
46,0.8583
47,0.8575
48,0.8593
49,0.8573
50,0.8573
