Round,Accuracy
0,0.1
1,0.1635
2,0.3307
3,0.371
4,0.3895
5,0.3879
6,0.3934
7,0.3883
8,0.3839
9,0.3859
10,0.3809
11,0.3785
12,0.3782
13,0.3769
14,0.3738
15,0.3766
16,0.3748
17,0.3741
18,0.376
19,0.3767
20,0.3752
21,0.3757
22,0.3741
23,0.3753
24,0.3753
25,0.3738
26,0.3725
27,0.3729
28,0.373
29,0.3747
30,0.3732
31,0.3732
32,0.3716
33,0.3715
34,0.3711
35,0.3718
36,0.3713
37,0.3717
38,0.3712
39,0.3708
40,0.3696
41,0.3716
42,0.3706
43,0.369
44,0.3686
45,0.369
46,0.3704
47,0.3692
48,0.3684
49,0.3683
50,0.3659
