Round,Accuracy
0,0.1
1,0.3477
2,0.6817
3,0.7639
4,0.8111
5,0.8356
6,0.8493
7,0.8589
8,0.8633
9,0.8681
10,0.8724
11,0.8743
12,0.8776
13,0.8801
14,0.8815
15,0.883
16,0.8832
17,0.8842
18,0.884
19,0.8847
20,0.8864
21,0.8857
22,0.8855
23,0.8869
24,0.8865
25,0.8879
26,0.8867
27,0.8878
28,0.8879
29,0.888
30,0.8878
31,0.8874
32,0.8874
33,0.8871
34,0.8873
35,0.8873
36,0.8873
37,0.8874
38,0.8871
39,0.8874
40,0.8883
41,0.8883
42,0.8881
43,0.888
44,0.8878
45,0.8875
46,0.8876
47,0.8873
48,0.8879
49,0.8868
50,0.8875
