Round,Accuracy
0,0.0996
1,0.3982
2,0.7274
3,0.7968
4,0.8328
5,0.8488
6,0.8574
7,0.8662
8,0.8704
9,0.8737
10,0.879
11,0.8789
12,0.8785
13,0.8801
14,0.8805
15,0.8824
16,0.8827
17,0.8831
18,0.8828
19,0.8843
20,0.8841
21,0.884
22,0.8843
23,0.8845
24,0.8846
25,0.885
26,0.8855
27,0.8851
28,0.8861
29,0.8848
30,0.8853
31,0.8858
32,0.8864
33,0.8859
34,0.8862
35,0.8863
36,0.8866
37,0.8869
38,0.8863
39,0.8864
40,0.8869
41,0.8862
42,0.8868
43,0.8867
44,0.8878
45,0.8879
46,0.8879
47,0.8878
48,0.8878
49,0.8879
50,0.8876
