Round,Accuracy
0,0.1438
1,0.4476
2,0.7408
3,0.8069
4,0.838
5,0.8531
6,0.865
7,0.8699
8,0.8738
9,0.8769
10,0.8787
11,0.8798
12,0.8806
13,0.8818
14,0.883
15,0.8837
16,0.8846
17,0.8843
18,0.8852
19,0.8853
20,0.8861
21,0.8877
22,0.8877
23,0.8868
24,0.8877
25,0.8868
26,0.8856
27,0.8864
28,0.8876
29,0.8881
30,0.8882
31,0.8871
32,0.8876
33,0.8878
34,0.8873
35,0.8876
36,0.8876
37,0.8875
38,0.8881
39,0.8891
40,0.8897
41,0.8889
42,0.8889
43,0.8896
44,0.8893
45,0.8884
46,0.8891
47,0.8893
48,0.889
49,0.8891
50,0.889
