Round,Avg Accuracy,Std Accuracy
0,0.1000,0.0000
1,0.3261,0.1149
2,0.3966,0.0345
3,0.5373,0.0975
4,0.6615,0.0143
5,0.6903,0.0408
6,0.7414,0.0036
7,0.7444,0.0197
8,0.7776,0.0099
9,0.7696,0.0182
10,0.7883,0.0193
11,0.7790,0.0264
12,0.7891,0.0275
13,0.7990,0.0147
14,0.8032,0.0247
15,0.8112,0.0072
16,0.8137,0.0148
17,0.8246,0.0076
18,0.8235,0.0086
19,0.8320,0.0068
20,0.8303,0.0027
21,0.8341,0.0054
22,0.8252,0.0019
23,0.8322,0.0038
24,0.8306,0.0048
25,0.8325,0.0064
26,0.8325,0.0076
27,0.8320,0.0037
28,0.8325,0.0091
29,0.8304,0.0004
30,0.8310,0.0058
31,0.8271,0.0102
32,0.8332,0.0090
33,0.8232,0.0159
34,0.8316,0.0062
35,0.8240,0.0119
36,0.8290,0.0138
37,0.8257,0.0153
38,0.8289,0.0114
39,0.8247,0.0183
40,0.8306,0.0117
41,0.8274,0.0148
42,0.8314,0.0103
43,0.8350,0.0101
44,0.8364,0.0045
45,0.8407,0.0068
46,0.8399,0.0052
47,0.8363,0.0120
48,0.8370,0.0066
49,0.8351,0.0103
50,0.8367,0.0055
