Round,Avg Accuracy,Std Accuracy
0,0.1000,0.0000
1,0.2951,0.0000
2,0.3804,0.0000
3,0.4501,0.0000
4,0.5815,0.0000
5,0.6876,0.0000
6,0.6432,0.0000
7,0.6357,0.0000
8,0.7061,0.0000
9,0.7156,0.0000
10,0.7115,0.0000
11,0.7416,0.0000
12,0.7458,0.0000
13,0.7585,0.0000
14,0.7580,0.0000
15,0.7822,0.0000
16,0.7636,0.0000
17,0.7514,0.0000
18,0.7637,0.0000
19,0.7660,0.0000
20,0.7747,0.0000
21,0.7815,0.0000
22,0.7870,0.0000
23,0.7880,0.0000
24,0.7984,0.0000
25,0.8143,0.0000
26,0.8122,0.0000
27,0.8069,0.0000
28,0.7920,0.0000
29,0.7883,0.0000
30,0.8065,0.0000
31,0.8176,0.0000
32,0.8224,0.0000
33,0.8218,0.0000
34,0.8108,0.0000
35,0.8184,0.0000
36,0.8175,0.0000
37,0.8048,0.0000
38,0.8143,0.0000
39,0.8201,0.0000
40,0.8277,0.0000
41,0.8229,0.0000
42,0.8207,0.0000
43,0.8118,0.0000
44,0.8245,0.0000
45,0.8263,0.0000
46,0.8335,0.0000
47,0.8279,0.0000
48,0.8279,0.0000
49,0.8308,0.0000
50,0.8326,0.0000
