Round,Accuracy
0,0.1
1,0.1662
2,0.3759
3,0.3768
4,0.3701
5,0.3702
6,0.3674
7,0.37
8,0.371
9,0.3709
10,0.3708
11,0.3702
12,0.3687
13,0.3689
14,0.3648
15,0.3661
16,0.3668
17,0.3653
18,0.3655
19,0.3652
20,0.3649
21,0.3644
22,0.3635
23,0.365
24,0.3644
25,0.3634
26,0.3642
27,0.3633
28,0.3638
29,0.3641
30,0.3628
31,0.362
32,0.3632
33,0.3622
34,0.3631
35,0.3628
36,0.363
37,0.3621
38,0.3619
39,0.3621
40,0.3616
41,0.3622
42,0.3615
43,0.3624
44,0.3618
45,0.3628
46,0.363
47,0.3617
48,0.3612
49,0.3629
50,0.3621
