Round,Accuracy
0,0.1
1,0.1581
2,0.3949
3,0.4324
4,0.4282
5,0.4195
6,0.412
7,0.4059
8,0.4019
9,0.3977
10,0.3957
11,0.3967
12,0.3964
13,0.3944
14,0.3921
15,0.3913
16,0.3924
17,0.3911
18,0.39
19,0.3902
20,0.3878
21,0.3881
22,0.3871
23,0.3865
24,0.3856
25,0.3874
26,0.3867
27,0.3861
28,0.3843
29,0.3854
30,0.3855
31,0.3854
32,0.3845
33,0.3835
34,0.3829
35,0.3831
36,0.383
37,0.3829
38,0.383
39,0.3815
40,0.3818
41,0.3823
42,0.3825
43,0.3827
44,0.3813
45,0.3807
46,0.3812
47,0.3809
48,0.3803
49,0.3801
50,0.3796
