Round,Accuracy
0,0.0997
1,0.3527
2,0.42
3,0.4424
4,0.4455
5,0.4411
6,0.4378
7,0.4386
8,0.4323
9,0.4288
10,0.4295
11,0.4249
12,0.4232
13,0.4207
14,0.4172
15,0.4179
16,0.4149
17,0.4155
18,0.4161
19,0.4124
20,0.4151
21,0.4135
22,0.412
23,0.4109
24,0.4111
25,0.4112
26,0.409
27,0.4094
28,0.4076
29,0.408
30,0.4093
31,0.4075
32,0.4079
33,0.4061
34,0.4051
35,0.4073
36,0.404
37,0.4048
38,0.4057
39,0.4036
40,0.4027
41,0.4035
42,0.4044
43,0.4042
44,0.4045
45,0.4038
46,0.4033
47,0.4016
48,0.4011
49,0.4016
50,0.4021
