Round,Accuracy
0,0.0999
1,0.3597
2,0.4005
3,0.3952
4,0.3854
5,0.3888
6,0.3862
7,0.3847
8,0.3838
9,0.3826
10,0.3832
11,0.3805
12,0.379
13,0.3777
14,0.3787
15,0.3772
16,0.3757
17,0.3734
18,0.3738
19,0.3708
20,0.3727
21,0.3728
22,0.3719
23,0.3709
24,0.3703
25,0.3691
26,0.3687
27,0.3695
28,0.3661
29,0.3675
30,0.3681
31,0.3658
32,0.3672
33,0.3653
34,0.367
35,0.3693
36,0.3653
37,0.3658
38,0.3661
39,0.366
40,0.3669
41,0.3655
42,0.3671
43,0.3649
44,0.3647
45,0.3645
46,0.3647
47,0.3646
48,0.3642
49,0.3671
50,0.3652
