Round,Accuracy
0,0.0994
1,0.3587
2,0.4342
3,0.4504
4,0.45
5,0.4438
6,0.4374
7,0.4345
8,0.4331
9,0.4291
10,0.4303
11,0.4253
12,0.4249
13,0.4243
14,0.4263
15,0.4228
16,0.4219
17,0.421
18,0.4221
19,0.421
20,0.4208
21,0.4212
22,0.4185
23,0.4149
24,0.4183
25,0.4176
26,0.4183
27,0.4178
28,0.4173
29,0.4149
30,0.4139
31,0.4156
32,0.4159
33,0.4135
34,0.4141
35,0.4125
36,0.4121
37,0.4125
38,0.4132
39,0.4111
40,0.4093
41,0.4111
42,0.4112
43,0.4117
44,0.4096
45,0.4097
46,0.4113
47,0.4113
48,0.4108
49,0.4104
50,0.4094
