Round,Accuracy
0,0.086
1,0.9776
2,0.9867
3,0.9896
4,0.9911
5,0.9913
6,0.9922
7,0.9924
8,0.9927
9,0.9929
10,0.9929
11,0.993
12,0.9927
13,0.993
14,0.9935
15,0.9926
16,0.9933
17,0.9927
18,0.9936
19,0.994
20,0.9932
21,0.9932
22,0.9928
23,0.9933
24,0.9932
25,0.9935
26,0.9934
27,0.9936
28,0.9938
29,0.9938
30,0.9935
31,0.9937
32,0.9936
33,0.9938
34,0.9937
35,0.9939
36,0.9937
37,0.9933
38,0.9941
39,0.9935
40,0.9938
41,0.9934
42,0.9933
43,0.9937
44,0.9939
45,0.9937
46,0.9937
47,0.9935
48,0.9935
49,0.9936
50,0.9937
