Round,Avg Accuracy,Std Accuracy
0,0.1036,0.0352
1,0.1012,0.0017
2,0.1149,0.0211
3,0.1073,0.0102
4,0.1000,0.0000
5,0.0978,0.0031
6,0.1000,0.0000
7,0.1000,0.0000
8,0.1340,0.0462
9,0.1000,0.0000
10,0.1003,0.0005
11,0.1000,0.0000
12,0.1248,0.0350
13,0.1022,0.0016
14,0.1093,0.0132
15,0.1000,0.0000
16,0.1000,0.0000
17,0.1421,0.0596
18,0.1000,0.0000
19,0.1000,0.0000
20,0.1059,0.0084
21,0.1436,0.0616
22,0.1027,0.0039
23,0.1000,0.0000
24,0.1091,0.0129
25,0.1001,0.0002
26,0.1172,0.0243
27,0.1270,0.0381
28,0.1265,0.0236
29,0.1289,0.0408
30,0.1221,0.0348
31,0.1342,0.0325
32,0.1450,0.0560
33,0.1366,0.0424
34,0.1317,0.0140
35,0.1508,0.0718
36,0.1467,0.0349
37,0.2128,0.1034
38,0.1732,0.0709
39,0.1451,0.0638
40,0.1887,0.1254
41,0.1574,0.0811
42,0.2100,0.0821
43,0.1355,0.0469
44,0.1087,0.0124
45,0.1634,0.0893
46,0.1839,0.1178
47,0.1953,0.1301
48,0.2802,0.1184
49,0.1822,0.0767
50,0.2113,0.1030
