Round,Avg Accuracy,Std Accuracy
0,0.1000,0.0000
1,0.1003,0.0004
2,0.1000,0.0000
3,0.1000,0.0000
4,0.1213,0.0301
5,0.1000,0.0000
6,0.1053,0.0074
7,0.1000,0.0000
8,0.1000,0.0000
9,0.1153,0.0216
10,0.1000,0.0000
11,0.1000,0.0000
12,0.1000,0.0000
13,0.1337,0.0476
14,0.1000,0.0000
15,0.1000,0.0000
16,0.1222,0.0313
17,0.1152,0.0210
18,0.1000,0.0000
19,0.1000,0.0000
20,0.1000,0.0000
21,0.1196,0.0277
22,0.1429,0.0607
23,0.1309,0.0437
24,0.1302,0.0428
25,0.1426,0.0603
26,0.1473,0.0347
27,0.1418,0.0591
28,0.1533,0.0754
29,0.1687,0.0971
30,0.1451,0.0637
31,0.1245,0.0327
32,0.1230,0.0326
33,0.2062,0.1501
34,0.1785,0.0728
35,0.1777,0.1185
36,0.1928,0.1312
37,0.1802,0.1134
38,0.1912,0.1290
39,0.1811,0.1146
40,0.1861,0.1217
41,0.2037,0.1466
42,0.1912,0.1272
43,0.1989,0.1398
44,0.1964,0.1363
45,0.1892,0.1261
46,0.1739,0.1043
47,0.1742,0.1050
48,0.2195,0.1183
49,0.2027,0.1452
50,0.2028,0.1453
