Round,Accuracy
0,0.2351
1,0.8554
2,0.8514
3,0.8437
4,0.8368
5,0.8394
6,0.84
7,0.8414
8,0.8426
9,0.8426
10,0.8452
11,0.8408
12,0.8432
13,0.8435
14,0.8432
15,0.84
16,0.8368
17,0.8389
18,0.8383
19,0.8374
20,0.8406
21,0.8419
22,0.8446
23,0.8432
24,0.8374
25,0.8386
26,0.8403
27,0.8391
28,0.8366
29,0.8419
30,0.8388
31,0.8331
32,0.8376
33,0.8353
34,0.8397
35,0.838
36,0.8357
37,0.8362
38,0.8351
39,0.8385
40,0.842
41,0.8372
42,0.8379
43,0.8386
44,0.834
45,0.8377
46,0.8376
47,0.84
48,0.8388
49,0.8385
50,0.83
