Round,Avg Accuracy,Std Accuracy
0,0.0773,0.0117
1,0.0969,0.0000
2,0.0945,0.0109
3,0.1157,0.0299
4,0.1664,0.0501
5,0.2018,0.0744
6,0.2337,0.0983
7,0.2961,0.0744
8,0.3149,0.1117
9,0.3258,0.1527
10,0.3487,0.1823
11,0.3637,0.2123
12,0.4277,0.1645
13,0.4015,0.2305
14,0.4171,0.2414
15,0.4458,0.2370
16,0.4562,0.2444
17,0.4908,0.2087
18,0.5020,0.2166
19,0.5099,0.2221
20,0.5147,0.2255
21,0.4843,0.2778
22,0.5252,0.2329
23,0.5312,0.2371
24,0.5325,0.2380
25,0.5367,0.2410
26,0.5401,0.2434
27,0.5063,0.3043
28,0.5209,0.2900
29,0.5527,0.2523
30,0.5533,0.2527
31,0.5239,0.3019
32,0.5582,0.2562
33,0.5597,0.2572
34,0.5278,0.3047
35,0.5630,0.2596
36,0.5521,0.2777
37,0.5548,0.2796
38,0.5549,0.2796
39,0.5684,0.2634
40,0.5578,0.2817
41,0.5702,0.2647
42,0.5721,0.2660
43,0.5420,0.3148
44,0.5742,0.2675
45,0.5750,0.2681
46,0.5755,0.2684
47,0.5429,0.3191
48,0.5796,0.2713
49,0.5806,0.2720
50,0.5799,0.2715
