Round,Avg Accuracy,Std Accuracy
0,0.0782,0.0000
1,0.1001,0.0000
2,0.1519,0.0000
3,0.2197,0.0000
4,0.2908,0.0000
5,0.3300,0.0000
6,0.3639,0.0000
7,0.4044,0.0000
8,0.4503,0.0000
9,0.4971,0.0000
10,0.5423,0.0000
11,0.5726,0.0000
12,0.6034,0.0000
13,0.6207,0.0000
14,0.6450,0.0000
15,0.6524,0.0000
16,0.6667,0.0000
17,0.6789,0.0000
18,0.6892,0.0000
19,0.6953,0.0000
20,0.6961,0.0000
21,0.7016,0.0000
22,0.7050,0.0000
23,0.7113,0.0000
24,0.7233,0.0000
25,0.7187,0.0000
26,0.7233,0.0000
27,0.7309,0.0000
28,0.7358,0.0000
29,0.7334,0.0000
30,0.7334,0.0000
31,0.7362,0.0000
32,0.7420,0.0000
33,0.7436,0.0000
34,0.7471,0.0000
35,0.7371,0.0000
36,0.7401,0.0000
37,0.7415,0.0000
38,0.7457,0.0000
39,0.7492,0.0000
40,0.7512,0.0000
41,0.7521,0.0000
42,0.7550,0.0000
43,0.7553,0.0000
44,0.7560,0.0000
45,0.7580,0.0000
46,0.7580,0.0000
47,0.7632,0.0000
48,0.7649,0.0000
49,0.7607,0.0000
50,0.7619,0.0000
