Round,Avg Accuracy,Std Accuracy
0,0.0864,0.0174
1,0.2140,0.0068
2,0.2480,0.0021
3,0.2615,0.0013
4,0.2610,0.0026
5,0.2588,0.0021
6,0.2559,0.0114
7,0.2618,0.0013
8,0.2547,0.0068
9,0.2587,0.0033
10,0.2535,0.0121
11,0.2540,0.0112
12,0.2440,0.0167
13,0.2557,0.0107
14,0.2403,0.0186
15,0.2568,0.0017
16,0.2524,0.0080
17,0.2560,0.0044
18,0.2461,0.0068
19,0.2426,0.0159
20,0.2500,0.0095
21,0.2486,0.0110
22,0.2546,0.0037
23,0.2511,0.0049
24,0.2495,0.0071
25,0.2446,0.0156
26,0.2409,0.0174
27,0.2181,0.0396
28,0.2559,0.0033
29,0.2439,0.0198
30,0.2557,0.0066
31,0.2523,0.0094
32,0.2357,0.0082
33,0.2419,0.0078
34,0.2348,0.0107
35,0.2246,0.0052
36,0.2324,0.0202
37,0.2351,0.0214
38,0.2555,0.0071
39,0.2544,0.0035
40,0.2552,0.0013
41,0.2482,0.0040
42,0.2397,0.0227
43,0.2201,0.0603
44,0.2390,0.0211
45,0.2132,0.0224
46,0.2309,0.0162
47,0.2440,0.0174
48,0.2454,0.0077
49,0.2449,0.0041
50,0.2455,0.0086
