Round,Avg Accuracy,Std Accuracy
0,0.1088,0.0375
1,0.0776,0.0000
2,0.0883,0.0125
3,0.2287,0.0125
4,0.3383,0.0379
5,0.4044,0.0236
6,0.3587,0.0915
7,0.3716,0.0308
8,0.3016,0.0252
9,0.4167,0.1313
10,0.4877,0.0374
11,0.5528,0.0980
12,0.5044,0.0284
13,0.5817,0.0756
14,0.5354,0.0337
15,0.5971,0.0445
16,0.5961,0.0684
17,0.6279,0.0188
18,0.6016,0.0612
19,0.6415,0.0391
20,0.6851,0.0280
21,0.6807,0.0166
22,0.7161,0.0273
23,0.6875,0.0176
24,0.7218,0.0146
25,0.7145,0.0108
26,0.7291,0.0129
27,0.7277,0.0051
28,0.7362,0.0324
29,0.7208,0.0076
30,0.7098,0.0564
31,0.7126,0.0237
32,0.6862,0.0797
33,0.7071,0.0063
34,0.7072,0.0514
35,0.7277,0.0128
36,0.7277,0.0569
37,0.7423,0.0117
38,0.7501,0.0261
39,0.7546,0.0063
40,0.7549,0.0223
41,0.7500,0.0228
42,0.7387,0.0222
43,0.7430,0.0303
44,0.7440,0.0112
45,0.7411,0.0230
46,0.7383,0.0148
47,0.7402,0.0086
48,0.7195,0.0215
49,0.7426,0.0206
50,0.7441,0.0176
