Round,Avg Accuracy,Std Accuracy
0,0.1225,0.0525
1,0.2028,0.0089
2,0.2828,0.0548
3,0.3448,0.0340
4,0.4670,0.0388
5,0.5039,0.0206
6,0.5944,0.0084
7,0.6002,0.0184
8,0.6478,0.0214
9,0.6192,0.0547
10,0.6617,0.0416
11,0.6193,0.0543
12,0.6446,0.0311
13,0.6046,0.0566
14,0.5899,0.1213
15,0.6001,0.0833
16,0.6737,0.0202
17,0.6813,0.0302
18,0.6880,0.0179
19,0.6873,0.0356
20,0.6779,0.0165
21,0.6829,0.0419
22,0.6755,0.0506
23,0.7126,0.0186
24,0.6905,0.0127
25,0.7125,0.0174
26,0.6933,0.0110
27,0.7123,0.0056
28,0.7107,0.0082
29,0.7313,0.0124
30,0.7327,0.0174
31,0.7420,0.0266
32,0.7295,0.0226
33,0.7504,0.0284
34,0.7538,0.0313
35,0.7638,0.0305
36,0.7562,0.0290
37,0.7589,0.0268
38,0.7586,0.0324
39,0.7615,0.0296
40,0.7561,0.0330
41,0.7587,0.0234
42,0.7508,0.0319
43,0.7479,0.0292
44,0.7400,0.0317
45,0.7486,0.0242
46,0.7380,0.0255
47,0.7494,0.0175
48,0.7566,0.0221
49,0.7662,0.0224
50,0.7627,0.0253
