Round,Avg Accuracy,Std Accuracy
0,0.0735,0.0046
1,0.1605,0.0601
2,0.2753,0.0110
3,0.3463,0.0353
4,0.4628,0.0375
5,0.5235,0.0125
6,0.5811,0.0174
7,0.6238,0.0074
8,0.6059,0.0616
9,0.6453,0.0438
10,0.6337,0.0645
11,0.6701,0.0375
12,0.6535,0.0594
13,0.6927,0.0343
14,0.6764,0.0480
15,0.7124,0.0407
16,0.7009,0.0405
17,0.7319,0.0294
18,0.7294,0.0213
19,0.7438,0.0247
20,0.7300,0.0237
21,0.7436,0.0228
22,0.7369,0.0129
23,0.7505,0.0191
24,0.7355,0.0258
25,0.7624,0.0104
26,0.7538,0.0129
27,0.7598,0.0228
28,0.7490,0.0126
29,0.7512,0.0380
30,0.7516,0.0133
31,0.7596,0.0120
32,0.7532,0.0121
33,0.7664,0.0094
34,0.7557,0.0169
35,0.7685,0.0088
36,0.7658,0.0044
37,0.7668,0.0092
38,0.7719,0.0031
39,0.7813,0.0065
40,0.7836,0.0002
41,0.7857,0.0046
42,0.7712,0.0086
43,0.7787,0.0105
44,0.7699,0.0057
45,0.7811,0.0147
46,0.7752,0.0095
47,0.7795,0.0159
48,0.7732,0.0106
49,0.7791,0.0218
50,0.7749,0.0134
