Round,Accuracy
0,0.1959
1,0.4542
2,0.7369
3,0.7847
4,0.8105
5,0.8082
6,0.8199
7,0.8127
8,0.8258
9,0.8409
10,0.8456
11,0.8448
12,0.842
13,0.8422
14,0.8432
15,0.8495
16,0.853
17,0.8542
18,0.8531
19,0.8539
20,0.8577
21,0.86
22,0.8584
23,0.8586
24,0.8586
25,0.8595
26,0.86
27,0.8592
28,0.8593
29,0.8578
30,0.8586
31,0.8586
32,0.8571
33,0.8575
34,0.8592
35,0.8609
36,0.8627
37,0.8585
38,0.857
39,0.8571
40,0.8594
41,0.8603
42,0.8601
43,0.861
44,0.8591
45,0.8577
46,0.8568
47,0.8589
48,0.8585
49,0.8578
50,0.8576
