Round,Accuracy
0,0.1282
1,0.2467
2,0.7728
3,0.9328
4,0.9569
5,0.967
6,0.9771
7,0.9826
8,0.9859
9,0.9866
10,0.9873
11,0.9874
12,0.9888
13,0.9886
14,0.9882
15,0.9894
16,0.9885
17,0.9884
18,0.9883
19,0.9888
20,0.9895
21,0.99
22,0.9902
23,0.99
24,0.9896
25,0.9899
26,0.9902
27,0.9905
28,0.9908
29,0.9914
30,0.9915
31,0.9909
32,0.9903
33,0.9906
34,0.9904
35,0.9901
36,0.9903
37,0.9905
38,0.9905
39,0.9904
40,0.9902
41,0.9904
42,0.9905
43,0.9902
44,0.9903
45,0.9902
46,0.9903
47,0.9903
48,0.9905
49,0.9904
50,0.9903
