Round,Accuracy
0,0.0892
1,0.1936
2,0.8532
3,0.9167
4,0.9379
5,0.9529
6,0.9654
7,0.9745
8,0.9823
9,0.9863
10,0.9879
11,0.9884
12,0.988
13,0.9871
14,0.9865
15,0.9857
16,0.9857
17,0.9855
18,0.9857
19,0.9864
20,0.9881
21,0.9887
22,0.9891
23,0.9893
24,0.9893
25,0.9896
26,0.99
27,0.9901
28,0.9903
29,0.9904
30,0.9909
31,0.991
32,0.9907
33,0.9908
34,0.9909
35,0.9908
36,0.9904
37,0.9901
38,0.9901
39,0.9903
40,0.9904
41,0.9905
42,0.9905
43,0.9905
44,0.9907
45,0.9907
46,0.9904
47,0.9903
48,0.9904
49,0.9906
50,0.9906
