Round,Accuracy
0,0.0
1,0.4822
2,0.1449
3,0.1834
4,0.1834
5,0.4822
6,0.4822
7,0.4822
8,0.4822
9,0.1449
10,0.1449
11,0.1449
12,0.4822
13,0.4822
14,0.4822
15,0.1024
16,0.1024
17,0.1024
18,0.4822
19,0.1024
20,0.4822
21,0.1449
22,0.1449
23,0.1834
24,0.1834
25,0.1834
26,0.1024
27,0.4822
28,0.4822
29,0.4822
30,0.1024
31,0.1834
32,0.1834
33,0.1449
34,0.4822
35,0.4822
36,0.4822
37,0.1834
38,0.1834
39,0.1449
40,0.4822
41,0.4822
42,0.4822
43,0.1024
44,0.1449
45,0.1449
46,0.4822
47,0.4822
48,0.4822
49,0.4822
50,0.4822
