Round,Accuracy
0,0.0308
1,0.4822
2,0.1834
3,0.1024
4,0.1024
5,0.4822
6,0.4822
7,0.4822
8,0.4822
9,0.1834
10,0.4822
11,0.4822
12,0.4822
13,0.1449
14,0.1449
15,0.1024
16,0.4822
17,0.4822
18,0.1024
19,0.1834
20,0.1449
21,0.4822
22,0.4822
23,0.1449
24,0.1834
25,0.1834
26,0.4822
27,0.4822
28,0.1449
29,0.1024
30,0.4822
31,0.4822
32,0.1834
33,0.4822
34,0.4822
35,0.4822
36,0.4822
37,0.4822
38,0.4822
39,0.4822
40,0.4822
41,0.4822
42,0.4822
43,0.4822
44,0.4822
45,0.4822
46,0.4822
47,0.4822
48,0.4822
49,0.4822
50,0.4822
