Round,Avg Accuracy,Std Accuracy
0,0.5883,0.2498
1,0.8483,0.0053
2,0.8580,0.0006
3,0.8584,0.0014
4,0.8583,0.0008
5,0.8566,0.0037
6,0.8557,0.0027
7,0.8565,0.0021
8,0.8533,0.0024
9,0.8515,0.0027
10,0.8519,0.0027
11,0.8502,0.0020
12,0.8488,0.0022
13,0.8469,0.0031
14,0.8457,0.0022
15,0.8442,0.0062
16,0.8480,0.0034
17,0.8447,0.0043
18,0.8460,0.0034
19,0.8440,0.0061
20,0.8472,0.0030
21,0.8443,0.0046
22,0.8448,0.0002
23,0.8408,0.0025
24,0.8438,0.0056
25,0.8408,0.0039
26,0.8422,0.0024
27,0.8418,0.0012
28,0.8405,0.0038
29,0.8397,0.0061
30,0.8434,0.0013
31,0.8393,0.0006
32,0.8375,0.0029
33,0.8390,0.0018
34,0.8400,0.0014
35,0.8387,0.0022
36,0.8399,0.0028
37,0.8407,0.0027
38,0.8393,0.0020
39,0.8371,0.0018
40,0.8394,0.0018
41,0.8360,0.0024
42,0.8390,0.0055
43,0.8385,0.0011
44,0.8392,0.0017
45,0.8363,0.0044
46,0.8368,0.0017
47,0.8377,0.0020
48,0.8377,0.0020
49,0.8362,0.0038
50,0.8397,0.0006
