Round,Avg Accuracy,Std Accuracy
0,0.4117,0.2498
1,0.8479,0.0061
2,0.8576,0.0009
3,0.8580,0.0001
4,0.8573,0.0007
5,0.8570,0.0013
6,0.8563,0.0015
7,0.8564,0.0024
8,0.8553,0.0013
9,0.8541,0.0026
10,0.8540,0.0016
11,0.8511,0.0030
12,0.8504,0.0014
13,0.8505,0.0014
14,0.8512,0.0029
15,0.8500,0.0036
16,0.8502,0.0042
17,0.8483,0.0023
18,0.8500,0.0024
19,0.8509,0.0054
20,0.8501,0.0053
21,0.8512,0.0035
22,0.8494,0.0051
23,0.8485,0.0046
24,0.8461,0.0041
25,0.8471,0.0043
26,0.8452,0.0040
27,0.8440,0.0059
28,0.8456,0.0045
29,0.8427,0.0043
30,0.8443,0.0040
31,0.8430,0.0042
32,0.8446,0.0036
33,0.8430,0.0031
34,0.8441,0.0054
35,0.8407,0.0061
36,0.8422,0.0036
37,0.8433,0.0043
38,0.8431,0.0057
39,0.8405,0.0039
40,0.8420,0.0056
41,0.8420,0.0031
42,0.8404,0.0064
43,0.8431,0.0043
44,0.8438,0.0038
45,0.8429,0.0038
46,0.8399,0.0058
47,0.8405,0.0043
48,0.8404,0.0057
49,0.8404,0.0048
50,0.8409,0.0051
