Round,Accuracy
0,0.1593
1,0.0969
2,0.1107
3,0.0638
4,0.1959
5,0.0969
6,0.067
7,0.0613
8,0.067
9,0.1959
10,0.0969
11,0.0759
12,0.0916
13,0.1107
14,0.067
15,0.1959
16,0.0613
17,0.0969
18,0.0759
19,0.1959
20,0.0638
21,0.0969
22,0.0638
23,0.1959
24,0.0776
25,0.0969
26,0.0776
27,0.0613
28,0.1594
29,0.0638
30,0.1959
31,0.1107
32,0.0759
33,0.0776
34,0.0969
35,0.067
36,0.1959
37,0.0638
38,0.0969
39,0.1594
40,0.1959
41,0.0638
42,0.067
43,0.1594
44,0.1959
45,0.1107
46,0.067
47,0.0638
48,0.067
49,0.0776
50,0.0969
