Round,Accuracy
0,0.067
1,0.1959
2,0.1959
3,0.5547
4,0.6797
5,0.7176
6,0.6899
7,0.7021
8,0.6905
9,0.7093
10,0.7054
11,0.6964
12,0.7108
13,0.7284
14,0.7006
15,0.7029
16,0.7088
17,0.7011
18,0.7069
19,0.6793
20,0.7059
21,0.7026
22,0.7071
23,0.6931
24,0.6919
25,0.7039
26,0.7144
27,0.6791
28,0.6837
29,0.7047
30,0.693
31,0.6923
32,0.6887
33,0.7043
34,0.6893
35,0.6862
36,0.7008
37,0.6988
38,0.71
39,0.6959
40,0.686
41,0.6808
42,0.6802
43,0.6852
44,0.7048
45,0.6797
46,0.668
47,0.6982
48,0.6906
49,0.6896
50,0.6882
