Round,Accuracy
0,0.0936
1,0.2236
2,0.4591
3,0.5975
4,0.7223
5,0.6644
6,0.7711
7,0.6677
8,0.7665
9,0.6579
10,0.7707
11,0.6921
12,0.7799
13,0.7291
14,0.7968
15,0.732
16,0.8051
17,0.7653
18,0.8182
19,0.7464
20,0.822
21,0.7711
22,0.8287
23,0.8011
24,0.8314
25,0.8117
26,0.8218
27,0.8132
28,0.8358
29,0.8061
30,0.8348
31,0.8173
32,0.8318
33,0.8244
34,0.8347
35,0.8284
36,0.831
37,0.8261
38,0.8289
39,0.8344
40,0.8332
41,0.8269
42,0.835
43,0.8249
44,0.8338
45,0.8278
46,0.8257
47,0.8373
48,0.8321
49,0.8402
50,0.8254
