Round,Accuracy
0,0.1023
1,0.2877
2,0.4512
3,0.5038
4,0.5326
5,0.5494
6,0.5658
7,0.578
8,0.5878
9,0.6001
10,0.5999
11,0.61
12,0.6168
13,0.6209
14,0.6272
15,0.6342
16,0.6388
17,0.6417
18,0.6478
19,0.6505
20,0.6513
21,0.657
22,0.6577
23,0.6582
24,0.6623
25,0.6678
26,0.6718
27,0.6698
28,0.6731
29,0.6721
30,0.6738
31,0.6761
32,0.6785
33,0.6781
34,0.6769
35,0.6774
36,0.6786
37,0.6796
38,0.6784
39,0.6816
40,0.6843
41,0.6845
42,0.6847
43,0.6832
44,0.6835
45,0.6867
46,0.689
47,0.6891
48,0.6903
49,0.6914
50,0.6938
