Round,Accuracy
0,0.1002
1,0.3388
2,0.475
3,0.5201
4,0.5524
5,0.5716
6,0.5855
7,0.5929
8,0.5996
9,0.6058
10,0.6105
11,0.6153
12,0.6208
13,0.6208
14,0.6249
15,0.6267
16,0.6312
17,0.6347
18,0.636
19,0.6405
20,0.6494
21,0.6508
22,0.6516
23,0.6541
24,0.6569
25,0.66
26,0.6652
27,0.6676
28,0.6703
29,0.6742
30,0.6759
31,0.6784
32,0.6806
33,0.6819
34,0.6831
35,0.6821
36,0.6853
37,0.687
38,0.6908
39,0.6907
40,0.6908
41,0.6923
42,0.6941
43,0.6953
44,0.6961
45,0.6979
46,0.698
47,0.7012
48,0.7017
49,0.7032
50,0.7032
