Round,Accuracy
0,0.1
1,0.2316
2,0.1151
3,0.3354
4,0.5666
5,0.5659
6,0.645
7,0.613
8,0.6727
9,0.6971
10,0.705
11,0.7062
12,0.7123
13,0.7349
14,0.7142
15,0.7514
16,0.7449
17,0.7707
18,0.7515
19,0.7746
20,0.7509
21,0.7677
22,0.7491
23,0.7667
24,0.7392
25,0.7652
26,0.734
27,0.7666
28,0.7475
29,0.7615
30,0.7405
31,0.7601
32,0.736
33,0.7568
34,0.7239
35,0.7445
36,0.7015
37,0.7484
38,0.7227
39,0.7517
40,0.7194
41,0.7564
42,0.7197
43,0.7684
44,0.712
45,0.7621
46,0.7245
47,0.742
48,0.6903
49,0.7523
50,0.7048
