Round,Accuracy
0,0.1
1,0.2002
2,0.2151
3,0.3341
4,0.598
5,0.5608
6,0.6962
7,0.6914
8,0.7168
9,0.7253
10,0.7144
11,0.7318
12,0.7055
13,0.7294
14,0.7007
15,0.735
16,0.684
17,0.7207
18,0.6724
19,0.7038
20,0.6981
21,0.7246
22,0.6661
23,0.7046
24,0.6566
25,0.6817
26,0.7098
27,0.7122
28,0.6834
29,0.6972
30,0.7121
31,0.7284
32,0.6797
33,0.6829
34,0.7141
35,0.7322
36,0.7091
37,0.7129
38,0.7122
39,0.7193
40,0.7095
41,0.7259
42,0.7197
43,0.7239
44,0.7046
45,0.7099
46,0.7377
47,0.7416
48,0.7397
49,0.7326
50,0.7384
